2022-10-06 15:59:47,382 INFO: Normal
2022-10-06 16:01:21,746 INFO: Normal
2022-10-06 16:01:22,760 INFO: Normal
2022-10-06 16:01:23,780 INFO: Normal
2022-10-06 16:01:24,798 INFO: Normal
2022-10-06 16:01:25,824 INFO: Normal
2022-10-06 16:01:26,841 INFO: Normal
2022-10-06 16:01:27,863 INFO: Normal
2022-10-06 16:01:28,878 INFO: Normal
2022-10-06 16:01:29,896 INFO: Normal
2022-10-06 16:01:30,913 INFO: Normal
2022-10-06 16:01:31,930 INFO: Normal
2022-10-06 16:01:32,948 INFO: Normal
2022-10-06 16:01:33,978 INFO: Normal
2022-10-06 16:01:35,002 INFO: Normal
2022-10-06 16:01:36,021 INFO: Normal
2022-10-06 16:01:37,039 INFO: Normal
2022-10-06 16:01:38,063 INFO: Normal
2022-10-06 16:01:39,081 INFO: Normal
2022-10-06 16:01:40,098 INFO: Normal
2022-10-06 16:01:41,116 INFO: Normal
2022-10-06 16:01:42,135 INFO: Normal
2022-10-06 16:01:43,151 INFO: Normal
2022-10-06 16:01:44,168 INFO: Normal
2022-10-06 16:01:45,189 INFO: Normal
2022-10-06 16:01:46,204 INFO: Normal
2022-10-06 16:01:47,219 INFO: Normal
2022-10-06 16:01:48,235 INFO: Normal
2022-10-06 16:01:49,254 INFO: Normal
2022-10-06 16:01:50,270 INFO: Normal
2022-10-06 16:01:51,287 INFO: Normal
2022-10-06 16:01:52,303 INFO: Normal
2022-10-06 16:01:53,319 INFO: Normal
2022-10-06 16:01:54,334 INFO: Normal
2022-10-06 16:01:55,350 INFO: Normal
2022-10-06 16:01:56,374 INFO: Normal
2022-10-06 16:01:57,392 INFO: Normal
2022-10-06 16:01:58,409 INFO: Normal
2022-10-06 16:01:59,425 INFO: Normal
2022-10-06 16:02:00,438 INFO: Normal
2022-10-06 16:02:01,454 INFO: Normal
2022-10-06 16:02:02,467 INFO: Normal
2022-10-06 16:02:03,484 INFO: Normal
2022-10-06 16:02:04,500 INFO: Normal
2022-10-06 16:02:05,521 INFO: Normal
2022-10-06 16:02:06,536 INFO: Normal
2022-10-06 16:02:07,553 INFO: Normal
2022-10-06 16:02:08,572 INFO: Normal
2022-10-06 16:02:09,591 INFO: Normal
2022-10-06 16:02:10,609 INFO: Normal
2022-10-06 16:02:11,629 INFO: Normal
2022-10-06 16:02:12,648 INFO: Normal
2022-10-06 16:02:13,667 INFO: Normal
2022-10-06 16:02:14,683 INFO: Normal
2022-10-06 16:02:15,698 INFO: Normal
2022-10-06 16:02:16,714 INFO: Normal
2022-10-06 16:02:17,732 INFO: Normal
2022-10-06 16:02:18,752 INFO: Normal
2022-10-06 16:02:19,767 INFO: Normal
2022-10-06 16:02:20,780 INFO: Normal
2022-10-06 16:02:21,795 INFO: Normal
2022-10-06 16:02:22,810 INFO: Normal
2022-10-06 16:02:23,827 INFO: Normal
2022-10-06 16:02:24,847 INFO: Normal
2022-10-06 16:02:25,865 INFO: Normal
2022-10-06 16:02:26,879 INFO: Normal
2022-10-06 16:02:27,903 INFO: Normal
2022-10-06 16:02:28,918 INFO: Normal
2022-10-06 16:02:29,941 INFO: Normal
2022-10-06 16:02:30,957 INFO: Normal
2022-10-06 16:02:31,974 INFO: Normal
2022-10-06 16:02:32,989 INFO: Normal
2022-10-06 16:02:34,008 INFO: Normal
2022-10-06 16:02:35,026 INFO: Normal
2022-10-06 16:02:36,043 INFO: Normal
2022-10-06 16:02:37,068 INFO: Normal
2022-10-06 16:02:38,086 INFO: Normal
2022-10-06 16:02:39,103 INFO: Normal
2022-10-06 16:02:40,121 INFO: Normal
2022-10-06 16:02:41,142 INFO: Normal
2022-10-06 16:02:42,159 INFO: Normal
2022-10-06 16:02:43,182 INFO: Normal
2022-10-06 16:02:44,200 INFO: Normal
2022-10-06 16:02:45,234 INFO: Normal
2022-10-06 16:02:46,250 INFO: Normal
2022-10-06 16:02:47,269 INFO: Normal
2022-10-06 16:02:48,290 INFO: Normal
2022-10-06 16:02:49,304 INFO: Normal
2022-10-06 16:02:50,391 INFO: Normal
2022-10-06 16:02:51,405 INFO: Normal
2022-10-06 16:02:52,423 INFO: Normal
2022-10-06 16:02:53,439 INFO: Normal
2022-10-06 16:02:54,456 INFO: Normal
2022-10-06 16:02:55,509 INFO: Normal
2022-10-06 16:02:56,530 INFO: Normal
2022-10-06 16:02:57,550 INFO: Normal
2022-10-06 16:02:58,571 INFO: Normal
2022-10-06 16:02:59,590 INFO: Normal
2022-10-06 16:03:00,607 INFO: Normal
2022-10-06 16:03:01,621 INFO: Normal
2022-10-06 16:03:02,645 INFO: Normal
2022-10-06 16:03:03,660 INFO: Normal
2022-10-06 16:03:04,677 INFO: Normal
2022-10-06 16:03:05,694 INFO: Normal
2022-10-06 16:03:06,715 INFO: Normal
2022-10-06 16:03:07,732 INFO: Normal
2022-10-06 16:03:08,751 INFO: Normal
2022-10-06 16:04:10,615 INFO: Normal
2022-10-06 16:04:11,633 INFO: Normal
2022-10-06 16:04:12,651 INFO: Normal
2022-10-06 16:04:13,672 INFO: Normal
2022-10-06 16:04:14,692 INFO: Normal
2022-10-06 16:04:15,709 INFO: Normal
2022-10-06 16:04:16,722 INFO: Normal
2022-10-06 16:04:17,746 INFO: Normal
2022-10-06 16:04:18,764 INFO: Normal
2022-10-06 16:04:19,782 INFO: Normal
2022-10-06 16:04:20,799 INFO: Normal
2022-10-06 16:04:21,814 INFO: Normal
2022-10-06 16:04:22,836 INFO: Normal
2022-10-06 16:04:23,853 INFO: Normal
2022-10-06 16:04:24,872 INFO: Normal
2022-10-06 16:04:25,888 INFO: Normal
2022-10-06 16:04:26,906 INFO: Normal
2022-10-06 16:04:27,926 INFO: Normal
2022-10-06 16:43:22,616 INFO: Normal
2022-10-06 16:43:23,631 INFO: Normal
2022-10-06 16:43:24,645 INFO: Normal
2022-10-06 16:43:25,660 INFO: Normal
2022-10-06 16:43:26,683 INFO: Normal
2022-10-06 16:43:27,699 INFO: Normal
2022-10-06 16:43:28,714 INFO: Normal
2022-10-06 16:43:29,735 INFO: Normal
2022-10-06 16:43:30,753 INFO: Normal
2022-10-06 16:43:31,768 INFO: Normal
2022-10-06 16:43:32,782 INFO: Normal
2022-10-06 16:43:33,800 INFO: Normal
2022-10-06 16:43:34,818 INFO: Normal
2022-10-06 16:43:35,831 INFO: Normal
2022-10-06 16:43:36,844 INFO: Normal
2022-10-06 16:43:37,862 INFO: Normal
2022-10-06 16:43:38,887 INFO: Normal
2022-10-06 16:43:39,900 INFO: Normal
2022-10-06 16:43:40,926 INFO: Normal
2022-10-06 16:43:41,938 INFO: Normal
2022-10-06 16:43:42,957 INFO: Normal
2022-10-06 16:43:43,976 INFO: Normal
2022-10-06 16:43:44,991 INFO: Normal
2022-10-06 16:43:46,008 INFO: Normal
2022-10-06 16:43:47,027 INFO: Normal
2022-10-06 16:43:48,040 INFO: Normal
2022-10-06 16:43:49,054 INFO: Normal
2022-10-06 16:43:50,070 INFO: Normal
2022-10-06 16:43:51,087 INFO: Normal
2022-10-06 16:43:52,100 INFO: Normal
2022-10-06 16:43:53,117 INFO: Normal
2022-10-06 16:43:54,132 INFO: Normal
2022-10-06 16:43:55,154 INFO: Normal
2022-10-06 16:43:56,182 INFO: Normal
2022-10-06 16:43:57,196 INFO: Normal
2022-10-06 16:43:58,211 INFO: Normal
2022-10-06 16:43:59,227 INFO: Normal
2022-10-06 16:44:00,243 INFO: Normal
2022-10-06 16:44:01,257 INFO: Normal
2022-10-06 16:44:02,273 INFO: Normal
2022-10-06 16:44:03,287 INFO: Normal
2022-10-06 16:44:04,301 INFO: Normal
2022-10-06 16:44:05,319 INFO: Normal
2022-10-06 16:44:06,333 INFO: Normal
2022-10-06 16:44:07,349 INFO: Normal
2022-10-06 16:44:08,370 INFO: Normal
2022-10-06 16:44:09,387 INFO: Normal
2022-10-06 16:44:10,406 INFO: Normal
2022-10-06 16:44:11,421 INFO: Normal
2022-10-06 16:44:12,435 INFO: Normal
2022-10-06 16:44:13,455 INFO: Normal
2022-10-06 16:44:14,468 INFO: Normal
2022-10-06 16:44:15,483 INFO: Normal
2022-10-06 16:44:16,501 INFO: Normal
2022-10-06 16:44:17,516 INFO: Normal
2022-10-06 16:44:18,532 INFO: Normal
2022-10-06 16:44:19,552 INFO: Normal
2022-10-06 16:44:20,571 INFO: Normal
2022-10-06 16:44:21,587 INFO: Normal
2022-10-06 16:44:22,601 INFO: Normal
2022-10-06 16:44:23,616 INFO: Normal
2022-10-06 16:44:24,628 INFO: Normal
2022-10-06 16:44:25,641 INFO: Normal
2022-10-06 16:44:26,661 INFO: Normal
2022-10-06 16:44:27,675 INFO: Normal
2022-10-06 16:44:28,692 INFO: Normal
2022-10-06 16:44:29,708 INFO: Normal
2022-10-06 16:44:30,723 INFO: Normal
2022-10-06 16:44:31,742 INFO: Normal
2022-10-06 16:44:32,756 INFO: Normal
2022-10-06 16:44:33,771 INFO: Normal
2022-10-06 16:44:34,790 INFO: Normal
2022-10-06 16:44:35,805 INFO: Normal
2022-10-06 16:44:36,825 INFO: Normal
2022-10-06 16:44:37,841 INFO: Normal
2022-10-06 16:44:38,855 INFO: Normal
2022-10-06 16:44:39,876 INFO: Normal
2022-10-06 16:44:40,898 INFO: Normal
2022-10-06 16:44:41,913 INFO: Normal
2022-10-06 16:44:42,931 INFO: Normal
2022-10-06 16:44:43,947 INFO: Normal
2022-10-06 16:44:45,004 INFO: Normal
2022-10-06 16:44:46,021 INFO: Normal
2022-10-06 16:44:47,044 INFO: Normal
2022-10-06 16:44:48,089 INFO: Normal
2022-10-06 16:44:49,106 INFO: Normal
2022-10-06 16:44:50,123 INFO: Normal
2022-10-06 16:44:51,136 INFO: Normal
2022-10-06 16:44:52,158 INFO: Normal
2022-10-06 16:44:53,182 INFO: Normal
2022-10-06 16:44:54,195 INFO: Normal
2022-10-06 16:44:55,228 INFO: Normal
2022-10-06 16:44:56,242 INFO: Normal
2022-10-06 16:44:57,262 INFO: Normal
2022-10-06 16:44:58,274 INFO: Normal
2022-10-06 16:44:59,288 INFO: Normal
2022-10-06 16:45:00,303 INFO: Normal
2022-10-06 16:45:01,321 INFO: Normal
2022-10-06 16:45:02,337 INFO: Normal
2022-10-06 16:45:03,358 INFO: Normal
2022-10-06 16:45:04,373 INFO: Normal
2022-10-06 16:45:05,390 INFO: Normal
2022-10-06 16:45:06,404 INFO: Normal
2022-10-06 16:45:07,482 INFO: Normal
2022-10-06 16:45:08,498 INFO: Normal
2022-10-06 16:45:09,525 INFO: Normal
2022-10-06 16:45:10,542 INFO: Normal
2022-10-06 16:45:11,568 INFO: Normal
2022-10-06 16:45:12,582 INFO: Normal
2022-10-06 16:45:13,597 INFO: Normal
2022-10-06 16:45:24,151 INFO: Normal
2022-10-06 16:45:25,168 INFO: Normal
2022-10-06 16:45:26,184 INFO: Normal
2022-10-06 16:45:27,203 INFO: Normal
2022-10-06 16:45:28,218 INFO: Normal
2022-10-06 16:45:29,266 INFO: Normal
2022-10-06 16:45:30,286 INFO: Normal
2022-10-06 16:45:31,309 INFO: Normal
2022-10-06 16:45:32,325 INFO: Normal
2022-10-06 16:45:33,340 INFO: Normal
2022-10-06 16:45:34,358 INFO: Normal
2022-10-06 16:45:35,375 INFO: Normal
2022-10-06 16:45:36,391 INFO: Normal
2022-10-06 16:45:37,407 INFO: Normal
2022-10-06 16:45:38,423 INFO: Normal
2022-10-06 16:45:39,441 INFO: Normal
2022-10-06 16:45:40,459 INFO: Normal
2022-10-06 16:45:41,474 INFO: Normal
2022-10-06 16:45:42,498 INFO: Normal
2022-10-06 16:45:43,516 INFO: Normal
2022-10-06 16:45:44,535 INFO: Normal
2022-10-06 16:45:45,553 INFO: Normal
2022-10-06 16:45:46,570 INFO: Normal
2022-10-06 16:45:47,588 INFO: Normal
2022-10-06 16:45:48,601 INFO: Normal
2022-10-06 16:45:49,615 INFO: Normal
2022-10-06 16:45:50,629 INFO: Normal
2022-10-06 16:45:51,643 INFO: Normal
2022-10-06 16:45:52,659 INFO: Normal
2022-10-06 16:45:53,673 INFO: Normal
2022-10-06 16:45:54,692 INFO: Normal
2022-10-06 16:45:55,709 INFO: Normal
2022-10-06 16:45:56,723 INFO: Normal
2022-10-06 16:45:57,749 INFO: Normal
2022-10-06 16:45:58,764 INFO: Normal
2022-10-06 16:45:59,810 INFO: Normal
2022-10-06 16:46:00,824 INFO: Normal
2022-10-06 16:46:01,839 INFO: Normal
2022-10-06 16:46:02,876 INFO: Normal
2022-10-06 16:46:03,891 INFO: Normal
2022-10-06 16:46:04,904 INFO: Normal
2022-10-06 16:46:05,926 INFO: Normal
2022-10-06 16:46:06,940 INFO: Normal
2022-10-06 16:46:07,953 INFO: Normal
2022-10-06 16:46:08,968 INFO: Normal
2022-10-06 16:46:09,983 INFO: Normal
2022-10-06 16:46:11,000 INFO: Normal
2022-10-06 16:46:12,013 INFO: Normal
2022-10-06 16:46:13,030 INFO: Normal
2022-10-06 16:46:14,044 INFO: Normal
2022-10-06 16:46:15,064 INFO: Normal
2022-10-06 16:46:16,083 INFO: Normal
2022-10-06 16:46:17,097 INFO: Normal
2022-10-06 16:46:24,527 INFO: Normal
2022-10-06 16:46:25,544 INFO: Normal
2022-10-06 16:46:26,558 INFO: Normal
2022-10-06 16:46:27,570 INFO: Normal
2022-10-06 16:46:28,582 INFO: Normal
2022-10-06 16:46:29,596 INFO: Normal
2022-10-06 16:46:30,612 INFO: Normal
2022-10-06 16:46:31,631 INFO: Normal
2022-10-06 16:46:32,649 INFO: Normal
2022-10-06 16:46:33,664 INFO: Normal
2022-10-06 16:46:34,682 INFO: Normal
2022-10-06 16:46:35,697 INFO: Normal
2022-10-06 16:46:36,712 INFO: Normal
2022-10-06 16:46:37,725 INFO: Normal
2022-10-06 16:46:38,744 INFO: Normal
2022-10-06 16:46:39,760 INFO: Normal
2022-10-06 16:46:40,777 INFO: Normal
2022-10-06 16:46:41,792 INFO: Normal
2022-10-06 16:46:42,831 INFO: Normal
2022-10-06 16:46:43,843 INFO: Normal
2022-10-06 16:46:44,858 INFO: Normal
2022-10-06 16:46:45,872 INFO: Normal
2022-10-06 16:46:46,889 INFO: Normal
2022-10-06 16:46:47,903 INFO: Normal
2022-10-06 16:46:48,915 INFO: Normal
2022-10-06 16:46:49,928 INFO: Normal
2022-10-06 16:46:50,944 INFO: Normal
2022-10-06 16:46:51,956 INFO: Normal
2022-10-06 16:46:52,970 INFO: Normal
2022-10-06 16:46:53,987 INFO: Normal
2022-10-06 16:46:55,001 INFO: Normal
2022-10-06 16:46:56,016 INFO: Normal
2022-10-06 16:46:57,031 INFO: Normal
2022-10-06 16:46:58,044 INFO: Normal
2022-10-06 16:46:59,059 INFO: Normal
2022-10-06 16:47:00,074 INFO: Normal
2022-10-06 16:47:01,090 INFO: Normal
2022-10-06 16:47:02,104 INFO: Normal
2022-10-06 16:47:03,118 INFO: Normal
2022-10-06 16:47:04,129 INFO: Normal
2022-10-06 16:47:05,144 INFO: Normal
2022-10-06 16:47:06,157 INFO: Normal
2022-10-06 16:47:07,172 INFO: Normal
2022-10-06 16:47:08,187 INFO: Normal
2022-10-06 16:47:09,202 INFO: Normal
2022-10-06 16:47:10,217 INFO: Normal
2022-10-06 16:47:11,230 INFO: Normal
2022-10-06 16:47:12,245 INFO: Normal
2022-10-06 16:47:13,260 INFO: Normal
2022-10-06 16:47:14,276 INFO: Normal
2022-10-06 16:47:15,291 INFO: Normal
2022-10-06 16:47:16,306 INFO: Normal
2022-10-06 16:47:17,324 INFO: Normal
2022-10-06 16:47:18,341 INFO: Normal
2022-10-06 16:47:19,355 INFO: Normal
2022-10-06 16:47:20,368 INFO: Normal
2022-10-06 16:47:21,383 INFO: Normal
2022-10-06 16:47:22,396 INFO: Normal
2022-10-06 16:47:23,417 INFO: Normal
2022-10-06 16:47:24,439 INFO: Normal
2022-10-06 16:47:25,455 INFO: Normal
2022-10-06 16:47:26,471 INFO: Normal
2022-10-06 16:47:27,486 INFO: Normal
2022-10-06 16:47:28,501 INFO: Normal
2022-10-06 16:47:29,518 INFO: Normal
2022-10-06 16:47:30,532 INFO: Normal
2022-10-06 16:47:31,547 INFO: Normal
2022-10-06 16:47:32,561 INFO: Normal
2022-10-06 16:47:33,579 INFO: Normal
2022-10-06 16:47:34,594 INFO: Normal
2022-10-06 16:47:35,608 INFO: Normal
2022-10-06 16:47:36,623 INFO: Normal
2022-10-06 16:47:37,637 INFO: Normal
2022-10-06 16:47:38,658 INFO: Normal
2022-10-06 16:47:39,674 INFO: Normal
2022-10-06 16:47:40,687 INFO: Normal
2022-10-06 16:47:41,700 INFO: Normal
2022-10-06 16:47:42,717 INFO: Normal
2022-10-06 16:47:43,749 INFO: Normal
2022-10-06 16:47:44,766 INFO: Normal
2022-10-06 16:47:45,779 INFO: Normal
2022-10-06 16:47:46,794 INFO: Normal
2022-10-06 16:47:47,808 INFO: Normal
2022-10-06 16:47:48,823 INFO: Normal
2022-10-06 16:47:49,835 INFO: Normal
2022-10-06 16:47:50,849 INFO: Normal
2022-10-06 16:47:51,864 INFO: Normal
2022-10-06 16:47:52,876 INFO: Normal
2022-10-06 16:47:53,905 INFO: Normal
2022-10-06 16:47:54,921 INFO: Normal
2022-10-06 16:47:55,937 INFO: Normal
2022-10-06 16:47:56,955 INFO: Normal
2022-10-06 16:47:57,972 INFO: Normal
2022-10-06 16:47:58,996 INFO: Normal
2022-10-06 16:48:00,017 INFO: Normal
2022-10-06 16:48:01,030 INFO: Normal
2022-10-06 16:50:02,808 INFO: Abnormal
2022-10-06 16:50:03,814 INFO: Abnormal
2022-10-06 16:50:04,818 INFO: Abnormal
2022-10-06 16:50:05,822 INFO: Abnormal
2022-10-06 16:50:06,825 INFO: Abnormal
2022-10-06 16:50:07,828 INFO: Abnormal
2022-10-06 16:50:08,830 INFO: Abnormal
2022-10-06 16:50:09,833 INFO: Abnormal
2022-10-06 16:50:10,836 INFO: Abnormal
2022-10-06 16:50:11,838 INFO: Abnormal
2022-10-06 16:50:12,841 INFO: Abnormal
2022-10-06 16:50:13,843 INFO: Abnormal
2022-10-06 16:50:14,847 INFO: Abnormal
2022-10-06 16:50:15,849 INFO: Abnormal
2022-10-06 16:50:16,852 INFO: Abnormal
2022-10-06 16:50:17,855 INFO: Abnormal
2022-10-06 16:50:18,857 INFO: Abnormal
2022-10-06 16:50:19,861 INFO: Abnormal
2022-10-06 16:50:20,864 INFO: Abnormal
2022-10-06 16:50:21,866 INFO: Abnormal
2022-10-06 16:50:22,868 INFO: Abnormal
2022-10-06 16:50:23,870 INFO: Abnormal
2022-10-06 16:50:24,872 INFO: Abnormal
2022-10-06 16:50:25,874 INFO: Abnormal
2022-10-06 16:50:26,877 INFO: Abnormal
2022-10-06 16:50:27,879 INFO: Abnormal
2022-10-06 16:50:28,883 INFO: Abnormal
2022-10-06 16:50:29,886 INFO: Abnormal
2022-10-06 16:50:30,889 INFO: Abnormal
2022-10-06 16:50:31,891 INFO: Abnormal
2022-10-06 16:50:32,894 INFO: Abnormal
2022-10-06 16:50:33,897 INFO: Abnormal
2022-10-06 16:50:34,900 INFO: Abnormal
2022-10-06 16:50:35,903 INFO: Abnormal
2022-10-06 16:50:36,905 INFO: Abnormal
2022-10-06 16:55:39,139 INFO: Abnormal
2022-10-06 16:55:40,143 INFO: Abnormal
